,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Time_Differece_in_minutes
245,21.0,5.0,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,13,4.596698554557205,-1254.99999998
246,30.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,4.674341511234465,15.0
247,24.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,20.44292976252901,10.0
248,36.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,29,3.1091253358399578,5.0
249,26.0,4.9,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,1.488303917226356,10.0
250,26.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,1.5126859754657422,5.0
251,23.0,4.9,Stormy,Low,2,Drinks,motorcycle,1.0,No,Urban,18,4.610456146048326,15.0
252,20.0,4.6,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,20,6.127106344248052,15.0
253,30.0,4.7,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,20.181172140809306,10.0
254,32.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,12.100079055614344,5.0
255,24.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,3.1089700084222183,532.5
256,24.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,16.38446703586394,15.0
257,28.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,19,4.610254758948449,15.0
258,24.0,4.2,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,1.554508559519504,10.0
259,33.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,32,11.916705005077658,10.0
260,34.0,4.7,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,18,4.395172855375738,5.0
261,37.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,10.255192722113202,5.0
262,36.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,40,10.906042243292651,5.0
263,20.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Urban,18,2.9794951426843785,10.0
264,29.0,4.3,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,42,10.586888296813116,-1135.00000002
265,22.0,5.0,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,23,3.108988329765785,-627.50000002
266,28.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,7.771834302405086,-1375.0
267,32.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,1.4895293820617894,10.0
268,23.0,5.0,Sunny,High,2,Buffet,scooter,0.0,No,Urban,14,3.0734537599377685,5.0
269,22.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,19.88997830374344,10.0
270,31.0,4.5,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,10.881199561003374,15.0
271,22.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,4.681596819866367,5.0
272,21.0,4.6,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,10.58681760722298,15.0
273,35.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,4.589124571257244,5.0
274,33.0,4.3,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,51,10.865675782880029,15.0
275,30.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,15,4.537647566708254,15.0
276,39.0,4.9,Cloudy,High,2,Buffet,scooter,1.0,No,Urban,26,6.118711846689728,10.0
277,21.0,4.5,Fog,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,21,9.326651352175272,10.0
278,30.0,5.0,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,1.5524148945455951,15.0
279,24.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,16,7.63146393347638,10.0
280,37.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,8.987828354729745,10.0
281,37.0,4.7,Sunny,High,2,Snack,scooter,1.0,No,Urban,21,3.1162880555409944,15.0
282,37.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Semi-Urban,53,13.989450296958768,5.0
283,23.0,4.7,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,3.145067434621583,5.0
284,31.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,28,1.5094383155993516,15.0
285,32.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,17,4.674184358398377,15.0
286,37.0,4.5,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,16.902001940859687,5.0
287,29.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,19,19.88498909391697,10.0
288,32.0,4.8,Windy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,4.674181485440602,15.0
289,32.0,3.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,42,20.068696929514367,5.0
290,37.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,4.589345115377281,10.0
291,27.0,4.6,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,29,12.43559785554022,5.0
292,22.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,10,4.657651549280329,5.0
293,31.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,19.83935367946772,15.0
294,30.0,4.1,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,43,11.007734763744615,-1370.0
295,35.0,5.0,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,4.596336792438924,5.0
296,28.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,19.68834031167857,10.0
297,24.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,8.811936584866032,15.0
298,20.0,4.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,21,7.683177078354373,15.0
299,21.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Urban,12,17.097651549864548,15.0
300,28.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.527915278149081,5.0
301,22.0,4.7,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,1.5367187556842812,5.0
302,20.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,13,9.435201537430714,15.0
303,27.0,5.0,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,10.865584127340645,15.0
304,31.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25,4.657127681974745,15.0
305,39.0,4.6,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,38,10.711185800959656,5.0
306,39.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,44,11.916990180554908,-1145.00000002
307,22.0,4.8,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Urban,11,1.5101907524492046,15.0
308,23.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,22,9.17624749258827,5.0
309,29.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,12.43523852372965,-1375.0
310,38.0,4.7,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,29,6.210168035777162,5.0
311,20.0,5.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,37,12.421407858787804,5.0
312,24.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,12,3.060475538709063,10.0
313,25.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44,19.976027554946448,5.0
314,27.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,30,12.161069532201358,15.0
315,31.0,3.9,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,44,17.097972349714006,5.0
316,27.0,4.1,Fog,Jam,2,Drinks,scooter,0.0,No,Urban,40,19.08680741329132,-1192.5
317,35.0,4.8,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,49,11.74719918481288,5.0
318,28.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Urban,14,1.572533729286321,10.0
319,30.0,4.5,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,21,1.5093577696337532,5.0
320,25.0,4.8,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,19,9.219691659523848,10.0
321,37.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,25,10.867300462045836,1222.5
322,30.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,29,9.177683834695673,5.0
323,29.0,4.7,Stormy,High,1,Snack,scooter,1.0,No,Urban,13,6.116927321899057,-800.00000002
324,30.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,13.788282220013778,15.0
325,21.0,5.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,13.989852322089256,-1365.0
327,24.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,7.7191763867423395,10.0
328,26.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,45,17.29786575291325,15.0
329,33.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,30,10.757168277315149,15.0
330,22.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12,13.682164847733755,-1312.50000002
331,27.0,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,1.465203567663234,5.0
332,38.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,19,1.513767561788863,5.0
333,27.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,12.417792351617557,5.0
334,31.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,25,12.420728618905605,15.0
335,35.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,13.481171688173134,10.0
336,33.0,5.0,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,19.471572069891607,-1365.0
337,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.596877706640377,15.0
338,38.0,4.5,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,13.610807781529353,-60.0
339,33.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,10.570353220161351,15.0
340,24.0,4.2,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,13.970007989574006,-1025.0
341,21.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,10.906042243292651,1155.00000002
343,31.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,10.485698499568803,1155.00000002
344,38.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,9.175193844437826,5.0
345,38.0,4.8,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,28,6.118711846689728,10.0
346,24.0,4.7,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,13,9.314920531574971,15.0
347,22.0,4.5,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,17,4.610390241501909,1212.5
348,36.0,4.3,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,43,12.23656153955492,15.0
349,25.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,4.657153007152837,5.0
350,27.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,24,8.937863682516157,1332.50000002
351,35.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,7.8032219310450195,5.0
352,27.0,4.3,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,35,16.660097204546265,10.0
353,30.0,4.6,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,26,12.162306145096023,1040.0
355,34.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20.44292976252901,15.0
356,26.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,29,11.007734763744615,1337.50000002
357,20.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Urban,10,7.772253320446165,15.0
358,31.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,24,4.596317855297838,15.0
359,27.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,28,12.162428272788048,15.0
360,24.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,7.562921044749782,5.0
361,33.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.9796265189931237,15.0
362,34.0,4.8,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,13.682048188061888,15.0
363,38.0,4.6,Sunny,Low,2,Snack,scooter,1.0,No,Urban,25,12.418408999826822,15.0
364,31.0,3.7,Stormy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,38,16.476563169103887,5.0
365,39.0,4.6,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,20.20724042537554,10.0
366,34.0,4.4,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,35,20.850948424311877,5.0
367,32.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,44,10.58713106938149,10.0
369,27.0,4.9,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,12,1.5293705867132357,10.0
371,34.0,4.5,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,7.761284984440735,10.0
372,26.0,4.9,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,36,19.76017824329294,5.0
373,26.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,9.07484893630857,10.0
374,36.0,4.5,Fog,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,48,10.906432552887628,10.0
375,29.0,5.0,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,16.720582121841456,10.0
376,25.0,4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,19,10.641925519431222,5.0
377,33.0,4.4,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,44,3.0600204990367312,10.0
378,25.0,4.1,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Metropolitian,36,3.0405372416448646,5.0
379,29.0,4.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,24,16.72143013885536,5.0
380,36.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,12.418480328292787,10.0
383,25.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,14,7.562272055565832,15.0
384,35.0,4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,26,7.660678233235288,15.0
385,34.0,4.9,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17,4.657672650623545,15.0
386,33.0,4.7,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,7.660840811905797,10.0
387,28.0,4.8,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,16,1.4650674052309467,5.0
388,38.0,5.0,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,37,16.11502964726321,10.0
389,28.0,4.6,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,15,1.558114851289754,15.0
390,27.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,13.766192440641818,10.0
391,31.0,4.5,Sandstorms,High,1,Snack,scooter,0.0,No,Urban,28,6.037225392443855,872.5
392,36.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,10.42769256917753,15.0
394,33.0,3.8,Stormy,Medium,1,Meal,motorcycle,2.0,No,Urban,37,13.97191478756942,5.0
395,30.0,4.8,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Urban,19,4.561267998364189,15.0
396,33.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,16.830914549955864,5.0
397,32.0,4.8,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,6.209449516823057,10.0
398,35.0,4.1,Windy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,34,12.463970105023904,15.0
399,27.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,9.348552276072713,15.0
400,22.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,10,19.88015786997755,10.0
401,38.0,4.5,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,33,13.184113175194764,10.0
402,33.0,4.3,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31,9.435201537430714,-1254.99999998
403,30.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26,9.121375406203295,10.0
404,25.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,4.663658229921789,15.0
407,22.0,4.5,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,9.219708856174128,15.0
408,27.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,18,1.5127140854704322,10.0
409,38.0,4.8,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,13.828993309155416,15.0
410,33.0,4.7,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30,2.9962278180180206,15.0
411,36.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,7.772343594464245,-1430.0
412,36.0,4.1,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,4.4691938252042425,15.0
413,20.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,12.434913132379243,15.0
414,38.0,4.9,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,9.076358225887674,10.0
415,35.0,4.1,Sandstorms,High,2,Drinks,scooter,0.0,No,Urban,31,3.064210028101302,15.0
416,26.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,10.906432552887628,15.0
417,36.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,28,1.492347495243951,15.0
418,28.0,4.1,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,10.708220667367794,15.0
419,25.0,4.7,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,42,10.906379593113725,15.0
420,39.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,21,13.392785187379932,10.0
421,32.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Urban,20,7.573470125639189,5.0
422,30.0,4.4,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,36,10.58781590344868,10.0
423,29.0,4.6,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,9.314965469327513,10.0
424,23.0,4.6,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,16,6.21800119018663,15.0
425,37.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,17.29786575291325,10.0
426,38.0,5.0,Windy,Medium,1,Meal,scooter,1.0,No,Urban,29,4.579035880489321,5.0
427,38.0,4.4,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,10.864870498856764,10.0
428,26.0,4.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,16.72143013885536,15.0
429,22.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,4.469154959264031,-1082.49999998
430,30.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,17.075035490452994,15.0
431,29.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,15,11.91657558009644,10.0
432,39.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,1.4981492967819885,5.0
433,34.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,28,19.614735355629914,5.0
435,34.0,5.0,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,6.14663364596065,15.0
438,37.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Urban,15,8.988071540167201,5.0
439,30.0,4.7,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,26,6.050033592458703,5.0
441,27.0,4.8,Cloudy,Jam,2,Buffet,scooter,2.0,Yes,Metropolitian,42,10.642185462082772,10.0
442,28.0,4.5,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,10,9.326829542520468,15.0
443,38.0,4.5,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,25,6.1288740968464825,15.0
444,28.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,19,7.762944133594541,5.0
445,21.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,3.1051314775458967,10.0
446,33.0,4.6,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,6.217689154531592,10.0
447,32.0,4.9,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,6.049788909378549,10.0
448,25.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,10.641928366460489,-1370.0
450,27.0,4.7,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,10,1.5322206834602052,532.5
451,34.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,3.145067434621583,10.0
452,32.0,4.7,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,19,4.717601092054723,15.0
453,32.0,4.9,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,16,20.205788522337425,5.0
454,31.0,5.0,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,30,10.867285240714487,10.0
455,26.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,27,13.971950882978046,-60.0
456,30.0,4.8,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,3.1089751947120248,5.0
457,36.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.88743550497028,10.0
458,23.0,4.5,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,9.059804963936871,5.0
459,31.0,4.7,Fog,Jam,2,Snack,electric_scooter,1.0,Yes,Metropolitian,43,13.773737657079298,1165.00000002
460,25.0,4.9,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,18,2.980289542200211,5.0
461,39.0,4.8,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,25,19.659851482292066,5.0
462,39.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,9.122100805601145,15.0
463,35.0,3.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,36,11.9165950600701,15.0
464,26.0,4.5,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,15,13.762754362295334,5.0
465,28.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,25,12.099896960230076,-1317.50000002
466,20.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,1.4897768153112216,-559.99999998
467,21.0,4.6,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,27,9.435201537430714,10.0
468,37.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,7.660348489150972,5.0
469,22.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,20,1.5095756042667012,589.99999998
470,32.0,4.7,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,10.867434750937749,15.0
471,22.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.544085706303389,1040.0
472,25.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,7.573467821949914,10.0
473,26.0,4.9,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,17,3.040697853651633,15.0
474,32.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,25,1.572533729286321,15.0
475,22.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,29,7.562333809640329,15.0
476,28.0,4.8,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,18,7.343586910761913,15.0
477,35.0,4.4,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,17.29786575291325,15.0
478,21.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,12.418029175076608,15.0
479,21.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,1.5523608800116515,5.0
480,35.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,29,3.116148933802629,15.0
481,37.0,4.9,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,17,12.162428272788048,5.0
482,22.0,4.6,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,20,6.116971669682334,762.49999998
483,20.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,23,12.098761963862447,5.0
484,27.0,4.6,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,26,6.147160558529004,-790.00000002
486,37.0,4.7,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,17,1.4981846390601354,5.0
487,23.0,4.6,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19,13.407238587856966,15.0
488,23.0,4.9,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,4.658001279265391,-1375.0
489,27.0,4.7,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,26,12.074224380435524,1097.49999998
490,27.0,4.5,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,3.105492716560946,10.0
491,31.0,4.6,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,48,11.007734763744615,5.0
492,31.0,4.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,20,16.60006663605748,10.0
493,38.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,13.622111101994378,5.0
494,37.0,4.6,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,4.544264509631538,5.0
495,38.0,4.4,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,33,1.558114851289754,5.0
496,24.0,4.1,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,16.635629218678122,15.0
497,28.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,7.772523200443429,5.0
498,22.0,4.6,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,14,4.610598033486228,-1249.99999998
499,22.0,5.0,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,15,19.66094394761993,15.0
500,31.0,4.5,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,2.9796265189931237,10.0
501,24.0,4.3,Sunny,High,0,Buffet,motorcycle,0.0,Yes,Urban,42,1.5125847685793798,695.0
502,24.0,4.7,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,18,4.657999585570663,5.0
